NeighbourhoodCode,Year,Month,PropertyCrimesTotal,PropertyCrimesRelPop,PropertyCrimesRelCity,ViolentCrimesTotal,ViolentCrimesRelPop,ViolentCrimesRelCity,BurglariesTotal,BurglariesRelPop,BurglariesRelCity
Buitengebied Teteringen,2022,6,2.0,0.3032,0.1342,0.0,0.0,0.0,1.0,0.3032,2.0408
Buitengebied Teteringen,2022,7,0.0,1.5162,0.6711,0.0,0.0,0.0,1.0,0.3032,2.0408
Buitengebied Teteringen,2022,8,1.0,3.9422,1.745,1.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Teteringen,2022,9,1.0,0.9097,0.4027,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Teteringen,2022,10,1.0,6.6714,2.953,0.0,0.0,0.0,1.0,0.3032,2.0408
Buitengebied Teteringen,2022,11,1.0,1.8195,0.8054,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Teteringen,2022,12,0.0,1.5162,0.6711,0.0,0.0,0.0,1.0,0.3032,2.0408
Buitengebied Ulvenhout,2012,1,1.0,0.6065,0.2685,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2012,2,1.0,1.8195,0.8054,0.0,0.3032,1.5873,1.0,0.3032,2.0408
Buitengebied Ulvenhout,2012,3,0.0,0.6065,0.2685,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2012,4,1.0,3.0324,1.3423,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2012,5,2.0,2.4259,1.0738,0.0,0.6065,3.1746,0.0,0.0,0.0
Buitengebied Ulvenhout,2012,6,0.0,9.4006,4.1611,0.0,0.9097,4.7619,2.0,0.6065,4.0816
Buitengebied Ulvenhout,2012,7,1.0,4.2454,1.8792,1.0,0.3032,1.5873,2.0,0.6065,4.0816
Buitengebied Ulvenhout,2012,8,0.0,4.5487,2.0134,0.0,0.3032,1.5873,0.0,0.0,0.0
Buitengebied Ulvenhout,2012,9,2.0,5.7616,2.5503,0.0,2.1227,11.1111,1.0,0.3032,2.0408
Buitengebied Ulvenhout,2012,10,0.0,4.8519,2.1477,0.0,0.6065,3.1746,1.0,0.3032,2.0408
Buitengebied Ulvenhout,2012,11,4.0,13.0395,5.7718,0.0,0.6065,3.1746,1.0,0.3032,2.0408
Buitengebied Ulvenhout,2012,12,1.0,3.9422,1.745,0.0,0.3032,1.5873,1.0,0.3032,2.0408
Buitengebied Ulvenhout,2013,1,0.0,3.9422,1.745,0.0,0.6065,3.1746,0.0,0.0,0.0
Buitengebied Ulvenhout,2013,2,1.0,11.8265,5.2349,0.0,2.4259,12.6984,3.0,0.9097,6.1224
Buitengebied Ulvenhout,2013,3,0.0,3.3357,1.4765,0.0,0.3032,1.5873,0.0,0.0,0.0
Buitengebied Ulvenhout,2013,4,1.0,4.5487,2.0134,0.0,1.5162,7.9365,0.0,0.0,0.0
Buitengebied Ulvenhout,2013,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2013,6,4.0,0.3032,0.1342,0.0,0.3032,1.5873,0.0,0.0,0.0
Buitengebied Ulvenhout,2013,7,4.0,1.213,0.5369,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2013,8,0.0,1.213,0.5369,0.0,0.3032,1.5873,1.0,0.3032,2.0408
Buitengebied Ulvenhout,2013,9,1.0,4.8519,2.1477,0.0,0.0,0.0,2.0,0.6065,4.0816
Buitengebied Ulvenhout,2013,10,1.0,6.0649,2.6846,0.0,0.0,0.0,2.0,0.6065,4.0816
Buitengebied Ulvenhout,2013,11,1.0,10.6135,4.6791,0.0,0.3032,1.7857,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2013,12,0.0,2.7292,1.2032,0.0,0.0,0.0,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2014,1,1.0,5.7616,2.5401,0.0,0.6065,3.5714,0.0,0.0,0.0
Buitengebied Ulvenhout,2014,2,0.0,3.3357,1.4706,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2014,3,0.0,9.7038,4.2781,0.0,0.0,0.0,4.0,1.213,6.3492
Buitengebied Ulvenhout,2014,4,0.0,11.8265,5.2139,1.0,0.9097,5.3571,6.0,1.8195,9.5238
Buitengebied Ulvenhout,2014,5,0.0,0.9097,0.4011,0.0,0.3032,1.7857,0.0,0.0,0.0
Buitengebied Ulvenhout,2014,6,0.0,0.3032,0.1337,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2014,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2014,8,0.0,0.3032,0.1337,0.0,0.0,0.0,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2014,9,1.0,34.873,15.3743,0.0,2.7292,16.0714,4.0,1.213,6.3492
Buitengebied Ulvenhout,2014,10,1.0,4.8519,2.139,1.0,0.3032,1.7857,7.0,2.1227,11.1111
Buitengebied Ulvenhout,2014,11,1.0,0.9097,0.4011,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2014,12,3.0,1.5162,0.6684,0.0,1.8195,10.7143,0.0,0.0,0.0
Buitengebied Ulvenhout,2015,1,2.0,4.2454,1.8717,0.0,0.3032,1.7857,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2015,2,0.0,3.0324,1.3369,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2015,3,1.0,3.0324,1.3369,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2015,4,0.0,1.213,0.5348,0.0,0.3032,1.7857,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2015,5,0.0,6.0649,2.6738,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2015,6,4.0,1.5162,0.6684,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2015,7,0.0,0.3032,0.1337,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2015,8,1.0,1.213,0.5348,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2015,9,1.0,3.0324,1.3369,0.0,0.0,0.0,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2015,10,1.0,2.1227,0.9358,0.0,0.6065,3.5714,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2015,11,0.0,3.3357,1.4706,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2015,12,1.0,4.2454,1.8717,0.0,0.3032,1.7857,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2016,1,0.0,0.3032,0.1337,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2016,2,0.0,2.4259,1.0695,0.0,0.0,0.0,3.0,0.9097,4.7619
Buitengebied Ulvenhout,2016,3,0.0,2.4259,1.0695,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2016,4,2.0,1.213,0.5348,0.0,0.3032,1.7857,0.0,0.0,0.0
Buitengebied Ulvenhout,2016,5,1.0,7.5811,3.3422,0.0,0.0,0.0,4.0,1.213,6.3492
Buitengebied Ulvenhout,2016,6,1.0,0.3032,0.1337,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2016,7,0.0,0.9097,0.4011,0.0,0.6065,3.5714,0.0,0.0,0.0
Buitengebied Ulvenhout,2016,8,0.0,0.9097,0.4011,0.0,0.0,0.0,2.0,0.6065,3.1746
Buitengebied Ulvenhout,2016,9,0.0,2.4259,1.0695,1.0,0.3032,1.7857,2.0,0.6065,3.1746
Buitengebied Ulvenhout,2016,10,2.0,1.213,0.5348,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2016,11,0.0,2.4259,1.0695,1.0,0.3032,1.7857,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2016,12,3.0,1.5162,0.6684,0.0,0.3032,1.7857,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2017,1,0.0,4.2454,1.8717,0.0,0.6065,3.5714,0.0,0.0,0.0
Buitengebied Ulvenhout,2017,2,1.0,6.0649,2.6738,0.0,0.3032,1.7857,0.0,0.0,0.0
Buitengebied Ulvenhout,2017,3,0.0,3.0324,1.3369,0.0,0.6065,3.5714,0.0,0.0,0.0
Buitengebied Ulvenhout,2017,4,0.0,5.7616,2.5401,0.0,1.5162,8.9286,2.0,0.6065,3.1746
Buitengebied Ulvenhout,2017,5,0.0,7.8843,3.4759,0.0,0.0,0.0,5.0,1.5162,7.9365
Buitengebied Ulvenhout,2017,6,2.0,9.7038,4.2781,0.0,0.6065,3.5714,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2017,7,1.0,3.0324,1.3369,0.0,0.0,0.0,1.0,0.3032,1.5873
Buitengebied Ulvenhout,2017,8,0.0,4.2454,1.8717,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2017,9,2.0,13.0395,5.7487,0.0,1.8195,10.7143,2.0,0.6065,3.1746
Buitengebied Ulvenhout,2017,10,1.0,5.4584,2.4064,1.0,0.0,0.0,4.0,1.213,6.3492
Buitengebied Ulvenhout,2017,11,0.0,3.6389,1.6043,0.0,0.6065,3.5714,0.0,0.0,0.0
Buitengebied Ulvenhout,2017,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2018,1,2.0,0.3032,0.1337,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2018,2,0.0,0.6065,0.2674,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2018,3,2.0,1.8195,0.8021,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2018,4,0.0,5.7616,2.5401,0.0,0.3032,1.7857,4.0,1.213,6.3492
Buitengebied Ulvenhout,2018,5,3.0,7.5811,3.3422,0.0,0.3032,1.7857,2.0,0.6065,3.1746
Buitengebied Ulvenhout,2018,6,4.0,8.4908,4.1854,0.0,0.3032,2.2222,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2018,7,1.0,1.5162,0.7474,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2018,8,0.0,6.3681,3.139,0.0,0.0,0.0,5.0,1.5162,9.6154
Buitengebied Ulvenhout,2018,9,0.0,2.4259,1.1958,0.0,0.3032,2.2222,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2018,10,1.0,7.5811,3.7369,0.0,0.6065,4.4444,7.0,2.1227,13.4615
Buitengebied Ulvenhout,2018,11,2.0,10.007,4.9327,1.0,0.0,0.0,2.0,0.6065,3.8462
Buitengebied Ulvenhout,2018,12,2.0,0.6065,0.299,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,1,0.0,0.9097,0.4484,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,4,1.0,29.4146,14.4993,0.0,1.5162,11.1111,3.0,0.9097,5.7692
Buitengebied Ulvenhout,2019,5,1.0,3.0324,1.4948,0.0,0.3032,2.2222,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,6,0.0,0.9097,0.4484,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,7,4.0,2.4259,1.1958,0.0,0.6065,4.4444,2.0,0.6065,3.8462
Buitengebied Ulvenhout,2019,8,0.0,2.7292,1.3453,0.0,0.6065,4.4444,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,9,0.0,1.213,0.5979,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,10,2.0,0.6065,0.299,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2019,11,0.0,2.1227,1.0463,0.0,0.0,0.0,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2019,12,2.0,4.8519,2.3916,0.0,0.3032,2.2222,0.0,0.0,0.0
Buitengebied Ulvenhout,2020,1,5.0,3.9422,1.9432,0.0,0.3032,2.2222,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2020,3,1.0,2.7292,1.3453,1.0,0.0,0.0,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2020,4,0.0,3.6389,1.7937,2.0,0.3032,2.2222,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2020,5,0.0,3.6389,1.7937,0.0,0.6065,4.4444,2.0,0.6065,3.8462
Buitengebied Ulvenhout,2020,6,0.0,1.8195,0.8969,0.0,0.6065,4.4444,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2020,7,1.0,6.9746,3.438,0.0,0.0,0.0,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2020,8,3.0,0.6065,0.299,0.0,0.0,0.0,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2020,9,0.0,3.0324,1.4948,0.0,0.3032,2.2222,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2020,10,1.0,1.5162,0.7474,0.0,0.3032,2.2222,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2020,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2020,12,1.0,6.9746,3.438,0.0,0.3032,2.2222,3.0,0.9097,5.7692
Buitengebied Ulvenhout,2021,1,0.0,0.9097,0.4484,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2021,2,0.0,0.9097,0.4484,1.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2021,3,1.0,0.3032,0.1495,0.0,0.0,0.0,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2021,4,1.0,2.4259,1.1958,0.0,0.6065,4.4444,2.0,0.6065,3.8462
Buitengebied Ulvenhout,2021,5,0.0,0.9097,0.4484,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2021,6,2.0,2.1227,1.0463,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2021,7,1.0,0.6065,0.299,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2021,8,1.0,7.8843,3.8864,0.0,0.9097,6.6667,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2021,9,1.0,9.4006,4.6338,0.0,0.0,0.0,3.0,0.9097,5.7692
Buitengebied Ulvenhout,2021,10,1.0,6.6714,3.2885,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2021,11,0.0,3.0324,1.4948,0.0,1.213,8.8889,2.0,0.6065,3.8462
Buitengebied Ulvenhout,2021,12,0.0,6.3681,3.139,0.0,0.3032,2.2222,0.0,0.0,0.0
Buitengebied Ulvenhout,2022,1,2.0,6.6714,3.2885,1.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2022,2,0.0,2.7292,1.3453,0.0,0.3032,2.2222,0.0,0.0,0.0
Buitengebied Ulvenhout,2022,3,0.0,3.6389,1.7937,0.0,0.0,0.0,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2022,4,1.0,10.9168,5.3812,0.0,0.6065,4.4444,2.0,0.6065,3.8462
Buitengebied Ulvenhout,2022,5,0.0,1.5162,0.7474,0.0,0.3032,2.2222,0.0,0.0,0.0
Buitengebied Ulvenhout,2022,6,0.0,3.0324,1.4948,0.0,1.5162,11.1111,0.0,0.0,0.0
Buitengebied Ulvenhout,2022,7,1.0,0.3032,0.1495,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2022,8,3.0,0.3032,0.1495,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2022,9,0.0,0.9097,0.4484,0.0,0.0,0.0,0.0,0.0,0.0
Buitengebied Ulvenhout,2022,10,0.0,2.7292,1.3453,1.0,0.6065,4.4444,2.0,0.6065,3.8462
Buitengebied Ulvenhout,2022,11,0.0,2.1227,1.0463,0.0,0.0,0.0,1.0,0.3032,1.9231
Buitengebied Ulvenhout,2022,12,0.0,6.3681,3.139,0.0,0.0,0.0,2.0,0.6065,3.8462
City,2012,1,114.0,9.4006,4.62,7.0,0.3032,1.6667,3.0,0.9097,4.1667
City,2012,2,148.0,5.7616,2.8316,15.0,0.9097,5.0,2.0,0.6065,2.7778
City,2012,3,104.0,6.6714,3.2787,3.0,1.5162,8.3333,2.0,0.6065,2.7778
City,2012,4,100.0,1.5162,0.7452,9.0,0.3032,1.6667,1.0,0.3032,1.3889
City,2012,5,132.0,8.1876,4.0238,12.0,0.3032,1.6667,5.0,1.5162,6.9444
City,2012,6,117.0,14.2525,7.0045,5.0,1.213,6.6667,2.0,0.6065,2.7778
City,2012,7,107.0,0.6065,0.2981,7.0,0.0,0.0,1.0,0.3032,1.3889
City,2012,8,93.0,1.213,0.5961,4.0,0.0,0.0,3.0,0.9097,4.1667
City,2012,9,131.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
City,2012,10,137.0,0.3032,0.149,3.0,0.0,0.0,1.0,0.3032,1.3889
City,2012,11,111.0,19.4076,9.538,9.0,2.1227,11.6667,2.0,0.6065,2.7778
City,2012,12,82.0,6.0649,2.9806,5.0,0.0,0.0,4.0,1.213,5.5556
City,2013,1,113.0,0.9097,0.4471,12.0,0.0,0.0,0.0,0.0,0.0
City,2013,2,177.0,0.9097,0.4471,7.0,0.6065,3.3333,0.0,0.0,0.0
City,2013,3,119.0,1.8195,0.8942,10.0,0.9097,5.0,0.0,0.0,0.0
City,2013,4,119.0,2.4259,1.1923,7.0,0.3032,1.6667,1.0,0.3032,1.3889
City,2013,5,100.0,3.0324,1.4903,12.0,0.3032,1.6667,0.0,0.0,0.0
City,2013,6,105.0,1.5162,0.7452,10.0,0.0,0.0,0.0,0.0,0.0
City,2013,7,113.0,4.8519,2.3845,7.0,0.0,0.0,0.0,0.0,0.0
City,2013,8,122.0,0.9097,0.4471,5.0,0.6065,3.3333,0.0,0.0,0.0
City,2013,9,104.0,0.3032,0.149,3.0,0.0,0.0,0.0,0.0,0.0
City,2013,10,96.0,2.4259,1.1923,9.0,0.0,0.0,1.0,0.3032,1.3889
City,2013,11,115.0,3.6389,1.7884,9.0,0.0,0.0,0.0,0.0,0.0
City,2013,12,97.0,1.5162,0.7452,5.0,0.3032,1.6667,0.0,0.0,0.0
City,2014,1,64.0,1.213,0.5961,7.0,0.0,0.0,0.0,0.0,0.0
City,2014,2,96.0,6.6714,3.2787,16.0,0.6065,3.3333,2.0,0.6065,2.7778
City,2014,3,136.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
City,2014,4,104.0,3.6389,1.7884,3.0,0.9097,5.0,1.0,0.3032,1.3889
City,2014,5,76.0,2.4259,1.1923,5.0,0.6065,3.3333,1.0,0.3032,1.3889
City,2014,6,88.0,0.3032,0.149,9.0,0.0,0.0,0.0,0.0,0.0
City,2014,7,124.0,6.6714,3.2787,3.0,0.0,0.0,7.0,2.1227,9.7222
City,2014,8,79.0,0.6065,0.2981,7.0,0.0,0.0,0.0,0.0,0.0
City,2014,9,81.0,2.1227,1.0432,4.0,0.3032,1.6667,1.0,0.3032,1.3889
City,2014,10,123.0,0.6065,0.2981,8.0,0.0,0.0,1.0,0.3032,1.3889
City,2014,11,108.0,2.4259,1.1923,8.0,0.6065,3.3333,3.0,0.9097,4.1667
City,2014,12,77.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
City,2015,1,89.0,3.0324,1.4903,5.0,0.0,0.0,1.0,0.3032,1.3889
City,2015,2,120.0,0.0,0.0,8.0,0.6065,3.3333,0.0,0.0,0.0
City,2015,3,83.0,6.9746,3.4277,6.0,0.0,0.0,3.0,0.9097,4.1667
City,2015,4,83.0,8.1876,4.0238,8.0,0.0,0.0,7.0,2.1227,9.7222
City,2015,5,113.0,3.3357,1.6393,5.0,0.0,0.0,1.0,0.3032,1.3889
City,2015,6,88.0,4.5487,2.2355,8.0,0.3032,1.6667,2.0,0.6065,2.7778
City,2015,7,65.0,4.2454,2.0864,3.0,0.3032,1.6667,0.0,0.0,0.0
City,2015,8,89.0,6.9746,3.4277,8.0,0.9097,5.0,1.0,0.3032,1.3889
City,2015,9,92.0,3.3357,1.6393,7.0,0.0,0.0,0.0,0.0,0.0
City,2015,10,74.0,3.0324,1.4903,6.0,0.0,0.0,0.0,0.0,0.0
City,2015,11,70.0,10.9168,5.3651,2.0,0.6065,3.3333,2.0,0.6065,2.7778
City,2015,12,85.0,4.5487,2.2355,8.0,0.0,0.0,1.0,0.3032,1.3889
City,2016,1,81.0,5.4584,2.6826,8.0,1.8195,10.0,0.0,0.0,0.0
City,2016,2,105.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
City,2016,3,72.0,0.3032,0.149,6.0,0.0,0.0,0.0,0.0,0.0
City,2016,4,51.0,2.7292,1.3413,4.0,0.3032,1.6667,0.0,0.0,0.0
City,2016,5,76.0,1.213,0.5961,8.0,0.0,0.0,2.0,0.6065,2.7778
City,2016,6,66.0,6.9746,3.4277,9.0,0.3032,1.6667,6.0,1.8195,8.3333
City,2016,7,74.0,3.3357,1.6393,8.0,0.3032,1.6667,2.0,0.6065,2.7778
City,2016,8,65.0,3.3357,1.6717,2.0,0.3032,1.6949,1.0,0.3032,1.6949
City,2016,9,72.0,6.9746,3.4954,4.0,0.0,0.0,2.0,0.6065,3.3898
City,2016,10,66.0,7.5811,3.7994,2.0,0.9097,5.0847,3.0,0.9097,5.0847
City,2016,11,73.0,3.3357,1.6717,4.0,0.3032,1.6949,2.0,0.6065,3.3898
City,2016,12,88.0,6.0649,3.0395,9.0,0.0,0.0,1.0,0.3032,1.6949
City,2017,1,53.0,7.5811,3.7994,4.0,0.3032,1.6949,4.0,1.213,6.7797
City,2017,2,106.0,0.9097,0.4559,5.0,0.3032,1.6949,1.0,0.3032,1.6949
City,2017,3,105.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
City,2017,4,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
City,2017,5,67.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,2017,6,51.0,29.1114,14.5897,13.0,4.8519,27.1186,7.0,2.1227,11.8644
City,2017,7,48.0,2.7292,1.3678,5.0,0.3032,1.6949,0.0,0.0,0.0
City,2017,8,43.0,0.6065,0.304,7.0,0.0,0.0,0.0,0.0,0.0
City,2017,9,38.0,0.3032,0.152,3.0,0.3032,1.6949,0.0,0.0,0.0
City,2017,10,60.0,1.5162,0.7599,1.0,0.6065,3.3898,0.0,0.0,0.0
City,2017,11,50.0,4.2454,2.1277,5.0,1.213,6.7797,1.0,0.3032,1.6949
City,2017,12,66.0,2.7292,1.3678,5.0,0.0,0.0,0.0,0.0,0.0
City,2018,1,57.0,1.213,0.6079,0.0,0.6065,3.3898,0.0,0.0,0.0
City,2018,2,85.0,5.1551,2.5836,3.0,0.3032,1.6949,0.0,0.0,0.0
City,2018,3,43.0,1.8195,0.9119,0.0,0.0,0.0,0.0,0.0,0.0
City,2018,4,55.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
City,2018,5,57.0,3.0324,1.5198,5.0,0.0,0.0,0.0,0.0,0.0
City,2018,6,37.0,6.3681,3.1915,14.0,0.0,0.0,1.0,0.3032,1.6949
City,2018,7,35.0,3.9422,1.9757,4.0,0.0,0.0,1.0,0.3032,1.6949
City,2018,8,31.0,1.8195,0.9119,3.0,0.3032,1.6949,0.0,0.0,0.0
City,2018,9,45.0,7.8843,3.9514,5.0,1.5162,8.4746,6.0,1.8195,10.1695
City,2018,10,50.0,0.6065,0.304,2.0,0.0,0.0,1.0,0.3032,1.6949
City,2018,11,55.0,4.2454,2.1277,4.0,0.3032,1.6949,0.0,0.0,0.0
City,2018,12,62.0,2.1227,1.0638,11.0,0.3032,1.6949,0.0,0.0,0.0
City,2019,1,41.0,0.9097,0.4559,7.0,0.0,0.0,1.0,0.3032,1.6949
City,2019,2,55.0,7.8843,3.9514,5.0,0.6065,3.3898,5.0,1.5162,8.4746
City,2019,3,84.0,0.3032,0.152,17.0,0.0,0.0,0.0,0.0,0.0
City,2019,4,77.0,1.213,0.6079,13.0,0.0,0.0,1.0,0.3032,1.6949
City,2019,5,62.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
City,2019,6,53.0,3.3357,1.6717,4.0,0.0,0.0,1.0,0.3032,1.6949
City,2019,7,51.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
City,2019,8,36.0,2.4259,1.2158,5.0,0.0,0.0,1.0,0.3032,1.6949
City,2019,9,46.0,1.8195,0.9119,4.0,0.0,0.0,0.0,0.0,0.0
City,2019,10,60.0,5.7616,2.8875,4.0,0.0,0.0,1.0,0.3032,1.6949
City,2019,11,78.0,7.8843,3.9514,9.0,0.0,0.0,2.0,0.6065,3.3898
City,2019,12,50.0,2.7292,1.3678,11.0,0.0,0.0,0.0,0.0,0.0
City,2020,1,65.0,5.1551,2.5836,8.0,1.213,6.7797,0.0,0.0,0.0
City,2020,2,127.0,4.5487,2.2796,9.0,0.0,0.0,0.0,0.0,0.0
City,2020,3,61.0,6.9746,3.4954,6.0,0.3032,1.6949,2.0,0.6065,3.3898
City,2020,4,22.0,0.6065,0.304,0.0,0.0,0.0,0.0,0.0,0.0
City,2020,5,11.0,6.6714,3.3435,1.0,0.0,0.0,3.0,0.9097,5.0847
City,2020,6,25.0,8.4908,4.2553,6.0,1.5162,8.4746,4.0,1.213,6.7797
City,2020,7,32.0,1.8195,0.9119,3.0,0.0,0.0,0.0,0.0,0.0
City,2020,8,40.0,3.3357,1.6717,5.0,0.9097,5.0847,3.0,0.9097,5.0847
City,2020,9,28.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
City,2020,10,28.0,1.213,0.6079,1.0,0.0,0.0,0.0,0.0,0.0
City,2020,11,28.0,0.9097,0.4559,0.0,0.0,0.0,0.0,0.0,0.0
City,2020,12,16.0,2.4259,1.2158,1.0,0.0,0.0,0.0,0.0,0.0
City,2021,1,11.0,3.3357,1.6717,1.0,0.3032,1.6949,0.0,0.0,0.0
City,2021,2,18.0,4.5487,2.2796,0.0,0.3032,1.6949,4.0,1.213,6.7797
City,2021,3,6.0,6.0649,2.6738,3.0,0.3032,1.9608,2.0,0.6065,2.9412
City,2021,4,10.0,3.3357,1.4706,4.0,0.0,0.0,2.0,0.6065,2.9412
City,2021,5,17.0,6.6714,2.9412,6.0,0.6065,3.9216,4.0,1.213,5.8824
City,2021,6,36.0,3.0324,1.3369,4.0,0.3032,1.9608,0.0,0.0,0.0
City,2021,7,44.0,6.9746,3.0749,0.0,0.0,0.0,1.0,0.3032,1.4706
City,2021,8,37.0,10.6135,4.6791,0.0,0.9097,5.8824,4.0,1.213,5.8824
City,2021,9,36.0,0.6065,0.2674,4.0,0.0,0.0,1.0,0.3032,1.4706
City,2021,10,47.0,0.3032,0.1337,2.0,0.0,0.0,0.0,0.0,0.0
City,2021,11,60.0,0.3032,0.1337,1.0,0.0,0.0,0.0,0.0,0.0
City,2021,12,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,2022,1,17.0,41.2411,18.1818,1.0,3.3357,21.5686,2.0,0.6065,2.9412
City,2022,2,37.0,1.8195,0.8021,5.0,0.0,0.0,2.0,0.6065,2.9412
City,2022,3,117.0,0.6065,0.2674,6.0,0.0,0.0,0.0,0.0,0.0
